Region,Facility,Tier,Latitude
Volta,ENYOS MAT HOME,3,7.40801
Volta,GOOD SHEPHERED MARTERNITY,3,7.40801
Volta,JEHOVAH RAPHA,3,7.40801
Volta,HO POLYCLINIC,3,7.40801
Volta,EMMANUEL KEDI HEALTHCARE LIMITED,3,7.40801
Volta,DAS MEDICAL SERVICES,3,7.40801
Volta,SACRED HEART CATHOLIC HOSPITAL-ABOR,3,7.40801
Volta,ST FRANCISCLINIC,3,7.40801
Northern,ALI - SHIFAA HOSPITAL,2,7.40801
Northern,FAITH COMMUNITY HOSPITAL,2,7.40801
Northern,GOD CARES COMMUNITY HOSPITAL (TAMALE),2,7.40801
Northern,KABSAD SCIENTIFIC HOSPITAL (WATHERSTON RES. TAMALE),2,7.40801
Northern,FUO COMMUNITY HOSPITAL (TAMALE),2,7.40801
Northern,TIZAA ROYAL SPECIALIST HOSPITAL,2,7.40801
Northern,UNIVERSAL CARE CLINIC,3,7.40801
Northern,2 FRIENDS CLINIC / MATERNITY HOME,3,7.40801
Northern,BUNKPURUGU RABITO CLINIC,3,7.40801
Northern,GOD FIRST MATERNITY HOME,3,7.40801
Northern,BRUHAM CLINIC & MATERNITY HOME (SAVELUGU),3,7.40801
Northern,NASARA CLINIC & MATERNITY HOME,3,7.40801
Northern,ALAAFIE MEDICAL CENTRE,3,7.40801
Northern,CHURCH OF CHRIST MISSION CLINIC YENDI,3,7.40801
Northern,CFGOS SUGLO MATERNITY HOME (JISONAYILI),3,7.40801
Northern,DIVINE CLINIC (GAMBAGA),3,7.40801
Northern,KADARA CLINIC (LAMASHEGU - TAMALE),3,7.40801
Northern,NEW LIFE MEDICAL LAB & CLINIC,3,7.40801
Northern,REVEREND T TRYERS MEMORIAL CLINIC,3,7.40801
Northern,EVERGREEN MATERNITY HOME (SAWLA),3,7.40801
Northern,FALERA MATERNITY HOME (TAMALE),3,7.40801
Northern,MORDEN SURGICAL CENTRE,3,7.40801
Northern,AS - SALAM MATERNITY HOME,3,7.40801
Northern,DONALD RICHARD MEMORIAL HEALTH CENTRE,3,7.40801
Northern,S.O.S CHILDREN'S VILLAGE CLINIC,3,7.40801
Northern,TANIA SPECIALIST CLINIC (JISONAAYILI -TAMALE),3,7.40801
Northern,THE KINGS MEDICAL CENTRE (kmc) - BONTANGA - TAMALE,3,7.40801
Northern,TINA'S CLINIC & MATERNITY HOME (BUIPE),3,7.40801
Northern,PRECIOUS LIFE CLINIC (SALAGA),3,7.40801
Northern,RABITO CLINIC,3,7.40801
Northern,MMA LUCIA'S CLINIC & MATERNITY HOME,3,7.40801
Northern,NEWLIFE MEDICAL CENTRE,3,7.40801
Northern,DEZEMBELLA RURAL HEALTH CENTRE,3,7.40801
Northern,MARSHEL MEDICAL CENTRE,3,7.40801
Northern,NEMAN CLINIC,3,7.40801
Northern,BAPTIST MEDICAL CENTRE,3,7.40801
Northern,AS - SALAM MATERNITY HOME ANNEX,3,7.40801
Northern,FLORENCE NIGHTIGALE CLINIC,3,7.40801
Northern,NSUNGNA HEALTH CENTRE,3,7.40801
Northern,USRAT MEDICAL CENTRE,3,7.40801
Northern,SABOBA CLINIC,3,7.40801
Northern,KUGA COMMUNITY MATERNITY CLINIC,3,7.40801
Northern,HAJJ ABDEI-KADIRI'S SCIENTIFIC CLINIC & NURSINGAGENCY,3,7.40801
Northern,MANSUSU CLINIC,3,7.40801
Upper West,UNIVERSITY FOR DEVELOPMENT STUDIES HOSPITAL,2,7.40801
Upper West,ST JOSEPH'S HOSPITAL,2,7.40801
Upper West,ST THERESA'S HOSPITAL,2,7.40801
Upper West,HOMELAND CLINIC,3,7.40801
Upper West,PROGRESS MATERNITY HOME,3,7.40801
Upper West,ST GREGORY HEALTH CENTRE,3,7.40801
Upper West,ST MARTIN DE PORES CLINIC,3,7.40801
Upper West,VIRTUE MEDICAL CENTRE,3,7.40801
Upper West,IMMACULATE CONCEPTION HEALTH CENTRE,3,7.40801
Upper West,S. D. A CLINIC (WA),3,7.40801
Upper West,ST. IGNATIUS HEALTH CLINIC,3,7.40801
Upper West,QUEEN OF PEACE CLINIC,3,7.40801
Upper West,SAMUEL SEIDU MEMORIAL CLINIC,3,7.40801
Upper West,ST. JOHN'S HEALTH CENTRE,3,7.40801
Upper West,MAMA MARY'S MATERNITY & CLINIC,3,7.40801
Upper West,MUSLIM COMMUNITY CLINIC,3,7.40801
Upper West,AHMADIYYA MUSLIM CLINIC - KALEO,3,7.40801
Upper West,OUR LADY OF LOUDES CLINIC,3,7.40801
Upper West,ST STELLA'S HEALTH CENTRE KARNI WA,3,7.40801
Upper West,ST GEHARD HEALTH CENTRE FIELMUO,3,7.40801
Upper West,ALL STAINT'S HEALTH CENTRE,3,7.40801
Upper West,HAJIA BAFATU ALHASSA CLINIC,3,7.40801
Upper West,GOOD SHEPHERD MATH & CLINIC,3,7.40801
Upper West,ST PAUL'S HEALTH CENTRE,3,7.40801
Upper West,OUR LADY OF NATIVITY HEALTH CENTRE,3,7.40801
Upper West,ST MARY'S CLINIC,3,7.40801
Upper West,ST CHRISTOPHER CLINIC,3,7.40801
Upper West,ST EVARIST HEALTH CENTRE,3,7.40801
Upper West,MESSIAH HEALTH RESTORATION CENTRE,3,7.40801
Upper West,ZAAATO CLINIC,3,7.40801
Upper West,STAFF OF HOPE CLINIC,3,7.40801
Upper West,GHANA RED CROSS HEALTH SERVICES WA,3,7.40801
Upper West,HENA MEDICALS COMPANY LIMITED,3,7.40801
Upper West,KANYIRI MATERNITY/CLINIC,3,7.40801
Upper West,BLISS EYE CARE,3,7.40801
Upper West,BILL CLNICAL LABORATORY,3,7.40801
Upper East,AMIAH HOSPITAL,2,7.40801
Upper East,ASANKUNDE MEMORIAL HOSPITAL,2,7.40801
Upper East,WIIDI VINEYARD HOSPITAL,2,7.40801
Upper East,LA PAIAX MEDICAL CENTRE,3,7.40801
Upper East,ST. BENEDIK MEDICAL CENTRE,3,7.40801
Upper East,WEDAM MEDICAL CENTRE,3,7.40801
Upper East,DAN NEW LIFE HEALTH CENTRE,3,7.40801
Upper East,GREATER LIGHT CLINIC,3,7.40801
Upper East,GARU PRESBYTERIAN HEALTH CENTRE,3,7.40801
Upper East,FUSEINI CLINIC,3,7.40801
Upper East,FAME CLINIC (BENWOKO),3,7.40801
Upper East,EVER JOY CLINIC,3,7.40801
Upper East,GOSSIP CLINIC,3,7.40801
Upper East,CASE MEDICAL CENTRE,3,7.40801
Upper East,ASUNGTABA HEALTH CENTRE,3,7.40801
Upper East,AYAMFOOYA MEMORIAL CLINIC (KONGO),3,7.40801
Upper East,AFRIKIDS MEDICAL CENTRE,3,7.40801
Upper East,WORIYANGA HEALTH CENTRE,3,7.40801
Upper East,WISDOM STAR CLINIC,3,7.40801
Upper East,WIDANA PRESBYTERIAN HEALTH CENTRE,3,7.40801
Upper East,THE LORDS CLINIC (GARU),3,7.40801
Upper East,ST JUDE CLINIC,3,7.40801
Upper East,SALIFU MEMORIAL CLINIC,3,7.40801
Upper East,QUALITY MEDICAL CENTRE,3,7.40801
Upper East,QUALITY MEDICAL CENTRE,3,7.40801
Upper East,PRESBYTERIAN EYE CENTRE (BOLGA),3,7.40801
Upper East,MILLENIUM LAAFI DOOG CLINIC,3,7.40801
Upper East,ZION LOVE LIFE CENTRE,3,7.40801
Upper East,WINIME DIVINE LOVE CLINIC,3,7.40801
Upper East,AZIMBE HEALTH CENTRE,3,7.40801
Upper East,THE GLORY MEDICAL CENTRE,3,7.40801
Upper East,AKUNYE MEMORAL CLINIC PUSIGA - BAWKU,3,7.40801
Upper East,OPUS DEL MEDICAL CENTRE LIMITED,3,7.40801
Upper East,AYIRE CLINIC,3,7.40801
Upper East,GOODNEWS CLINIC,3,7.40801
Upper East,TEMPANE COMMUNITY CLINIC,3,7.40801
Upper East,M.A. MODERN CLINIC,3,7.40801
Upper East,VALERIA CLINIC,3,7.40801
Upper East,QUALITY MEDICAL CENTRE,3,7.40801
Upper East,NAABA SUGURU CLINIC,3,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
,,,7.40801
